"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Bad Practice Rules","Best Practice Rules","Code Style Rules","Correctness Rules","Design Rules","Design Pattern","Documentation Rules","Dodgy Code Rules","Error Prone Rules","Experimental Rules","Internationalization Rules","Multithreaded Correctness Rules","Multithreading Rules","Optimization Rules","Performance Rules","Security Code Guideline Rules","Security Rules","Vulnerability Rules"
"L17504","coreClassLoader","hudson.ClassicPluginStrategy.coreClassLoader;Lhudson/util/MaskingClassLoader;","L17488","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\ClassicPluginStrategy.java","93","5","93","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L17601","useAntClassLoader","hudson.ClassicPluginStrategy.useAntClassLoader;Z","L17488","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\ClassicPluginStrategy.java","719","5","720","159","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18751","LOGGER","hudson.DependencyRunner.LOGGER;Ljava/util/logging/Logger;","L18749","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\DependencyRunner.java","44","5","44","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18754","runnable","hudson.DependencyRunner.runnable;Lhudson/DependencyRunner$ProjectRunnable;","L18749","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\DependencyRunner.java","46","5","46","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18758","polledProjects","hudson.DependencyRunner.polledProjects;Ljava/util/List;","L18749","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\DependencyRunner.java","48","5","48","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18830","describableType","hudson.DescriptorExtensionList.describableType;Ljava/lang/Class;","L17940","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\DescriptorExtensionList.java","96","5","96","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18918","legacyDescriptors","hudson.DescriptorExtensionList.legacyDescriptors;Ljava/util/Map;","L17940","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\DescriptorExtensionList.java","242","5","243","137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18888","LOGGER","hudson.DescriptorExtensionList.LOGGER;Ljava/util/logging/Logger;","L17940","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\DescriptorExtensionList.java","281","5","281","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19619","disabled","hudson.DNSMultiCast.disabled;Z","L19616","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\DNSMultiCast.java","13","5","13","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19621","serialVersionUID","hudson.EnvVars.serialVersionUID;J","L4569","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\EnvVars.java","76","5","76","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19622","LOGGER","hudson.EnvVars.LOGGER;Ljava/util/logging/Logger;","L4569","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\EnvVars.java","77","5","77","78","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19623","platform","hudson.EnvVars.platform;Lhudson/Platform;","L4569","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\EnvVars.java","87","5","87","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8195","masterEnvVars","hudson.EnvVars.masterEnvVars;Ljava/util/Map;","L4569","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\EnvVars.java","462","5","462","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19809","CURRENT_CONTEXT","hudson.ExpressionFactory2.CURRENT_CONTEXT;Ljava/lang/ThreadLocal;","L19788","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\ExpressionFactory2.java","187","5","187","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19872","LOG","hudson.ExtensionComponent.LOG;Ljava/util/logging/Logger;","L2874","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\ExtensionComponent.java","43","5","43","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19873","instance","hudson.ExtensionComponent.instance;Ljava/lang/Object;","L2874","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\ExtensionComponent.java","44","5","44","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19877","ordinal","hudson.ExtensionComponent.ordinal;D","L2874","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\ExtensionComponent.java","45","5","45","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20257","LOGGER","hudson.ExtensionFinder.LOGGER;Ljava/util/logging/Logger;","L2855","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\ExtensionFinder.java","757","5","757","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20270","hudson","hudson.ExtensionList.hudson;Lhudson/model/Hudson;","L2341","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\ExtensionList.java","78","5","79","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L18886","jenkins","hudson.ExtensionList.jenkins;Ljenkins/model/Jenkins;","L2341","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\ExtensionList.java","80","5","80","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20272","extensionType","hudson.ExtensionList.extensionType;Ljava/lang/Class;","L2341","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\ExtensionList.java","81","5","81","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20276","extensions","hudson.ExtensionList.extensions;Ljava/util/List;","L2341","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\ExtensionList.java","86","5","87","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20280","listeners","hudson.ExtensionList.listeners;Ljava/util/List;","L2341","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\ExtensionList.java","89","5","89","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20290","legacyInstances","hudson.ExtensionList.legacyInstances;Ljava/util/concurrent/CopyOnWriteArrayList;","L2341","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\ExtensionList.java","95","5","95","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20448","staticLegacyInstances","hudson.ExtensionList.staticLegacyInstances;Ljava/util/Map;","L2341","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\ExtensionList.java","462","5","463","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20414","LOGGER","hudson.ExtensionList.LOGGER;Ljava/util/logging/Logger;","L2341","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\ExtensionList.java","472","5","472","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20566","MAX_REDIRECTS","hudson.FilePath.MAX_REDIRECTS;I","L5511","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\FilePath.java","216","5","216","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20568","channel","hudson.FilePath.channel;LVirtualChannel;","L5511","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\FilePath.java","231","5","231","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20570","remote","hudson.FilePath.remote;Ljava/lang/String;","L5511","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\FilePath.java","239","5","239","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20597","DRIVE_PATTERN","hudson.FilePath.DRIVE_PATTERN;Ljava/util/regex/Pattern;","L5511","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\FilePath.java","299","5","299","88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20599","UNC_PATTERN","hudson.FilePath.UNC_PATTERN;Ljava/util/regex/Pattern;","L5511","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\FilePath.java","299","5","300","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20601","ABSOLUTE_PREFIX_PATTERN","hudson.FilePath.ABSOLUTE_PREFIX_PATTERN;Ljava/util/regex/Pattern;","L5511","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\FilePath.java","299","5","301","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L21464","CHMOD_WARNED","hudson.FilePath.CHMOD_WARNED;Z","L5511","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\FilePath.java","1978","5","1978","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L8699","VALIDATE_ANT_FILE_MASK_BOUND","hudson.FilePath.VALIDATE_ANT_FILE_MASK_BOUND;I","L5511","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\FilePath.java","3055","5","3056","149","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22027","DEFAULT_URL_FACTORY","hudson.FilePath.DEFAULT_URL_FACTORY;Lhudson/FilePath$UrlFactory;","L5511","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\FilePath.java","3245","5","3245","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22033","urlFactory","hudson.FilePath.urlFactory;Lhudson/FilePath$UrlFactory;","L5511","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\FilePath.java","3254","5","3254","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22095","serialVersionUID","hudson.FilePath.serialVersionUID;J","L5511","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\FilePath.java","3456","5","3456","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20933","SIDE_BUFFER_SIZE","hudson.FilePath.SIDE_BUFFER_SIZE;I","L5511","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\FilePath.java","3458","5","3460","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20821","LOGGER","hudson.FilePath.LOGGER;Ljava/util/logging/Logger;","L5511","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\FilePath.java","3462","5","3462","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22009","SHORTER_STRING_FIRST","hudson.FilePath.SHORTER_STRING_FIRST;Ljava/util/Comparator;","L5511","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\FilePath.java","3525","5","3525","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22147","threadPoolForRemoting","hudson.FilePath.threadPoolForRemoting;Ljava/util/concurrent/ExecutorService;","L5511","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\FilePath.java","3571","5","3575","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L12433","localChannel","hudson.FilePath.localChannel;LLocalChannel;","L5511","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\FilePath.java","3581","5","3582","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22234","DEFAULT","hudson.FileSystemProvisioner.DEFAULT;Lhudson/FileSystemProvisioner;","L22210","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\FileSystemProvisioner.java","51","5","51","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22253","iota","hudson.Functions.iota;Ljava/util/concurrent/atomic/AtomicLong;","L13288","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\Functions.java","187","5","187","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22257","LOGGER","hudson.Functions.LOGGER;Ljava/util/logging/Logger;","L13288","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\Functions.java","188","5","188","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22258","UI_REFRESH","hudson.Functions.UI_REFRESH;Z","L13288","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\Functions.java","190","5","192","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22482","ICON_SIZE","hudson.Functions.ICON_SIZE;Ljava/util/regex/Pattern;","L13288","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\Functions.java","622","5","622","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22490","DEBUG_YUI","hudson.Functions.DEBUG_YUI;Z","L13288","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\Functions.java","642","5","643","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22431","formatter","hudson.Functions.formatter;Ljava/util/logging/SimpleFormatter;","L13288","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\Functions.java","672","5","672","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22622","footerURL","hudson.Functions.footerURL;Ljava/lang/String;","L13288","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\Functions.java","937","5","937","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23140","LINE_END","hudson.Functions.LINE_END;Ljava/util/regex/Pattern;","L13288","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\Functions.java","1767","5","1767","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23830","listener","hudson.Launcher.listener;Lhudson/model/TaskListener;","L4175","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\Launcher.java","93","5","94","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23831","channel","hudson.Launcher.channel;LVirtualChannel;","L4175","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\Launcher.java","96","5","97","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23832","envVarsFilterRuleWrapper","hudson.Launcher.envVarsFilterRuleWrapper;Ljenkins/tasks/filters/EnvVarsFilterRuleWrapper;","L4175","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\Launcher.java","99","5","100","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24089","showFullPath","hudson.Launcher.showFullPath;Z","L4175","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\Launcher.java","1512","5","1513","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23881","NULL_INPUT_STREAM","hudson.Launcher.NULL_INPUT_STREAM;LNullInputStream;","L4175","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\Launcher.java","1515","5","1515","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L23973","LOGGER","hudson.Launcher.LOGGER;Ljava/util/logging/Logger;","L4175","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\Launcher.java","1517","5","1517","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24750","LOGGER","hudson.LocalPluginManager.LOGGER;Ljava/util/logging/Logger;","L24730","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\LocalPluginManager.java","82","5","82","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L25297","data","hudson.Lookup.data;Ljava/util/concurrent/ConcurrentHashMap;","L25294","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\Lookup.java","35","5","35","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19278","isUnitTest","hudson.Main.isUnitTest;Z","L25318","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\Main.java","221","5","222","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19786","isDevelopmentMode","hudson.Main.isDevelopmentMode;Z","L25318","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\Main.java","228","5","229","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L25357","TIMEOUT","hudson.Main.TIMEOUT;I","L25318","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\Main.java","234","5","234","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L25484","text","hudson.MarkupText.text;Ljava/lang/String;","L17395","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\MarkupText.java","44","5","44","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L25485","tags","hudson.MarkupText.tags;Ljava/util/List;","L17395","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\MarkupText.java","49","5","49","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44560","WINDOWS","hudson.Platform.WINDOWS;Lhudson/Platform;","L19625","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\Platform.java","40","5","40","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44558","UNIX","hudson.Platform.UNIX;Lhudson/Platform;","L19625","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\Platform.java","40","19","40","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19648","pathSeparator","hudson.Platform.pathSeparator;C","L19625","L103","C:\Users\Alumno\Downloads\jenkins-jenkins-2.332.2\jenkins-jenkins-2.332.2\core\src\main\java\hudson\Platform.java","48","5","48","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
